20071209:BayArena:Bayer 04 Leverkusen:FC Hansa Rostock:3:0::Bundesliga
20071206:BayArena:Bayer 04 Leverkusen:AC Sparta Praha:1:0::UEFA Cup Gruppenspiel
20071124:BayArena:Bayer 04 Leverkusen:MSV Duisburg:4:1::Bundesliga
20071103:BayArena:Bayer 04 Leverkusen:Arminia Bielefeld:4:0::Bundesliga
20071025:BayArena:Bayer 04 Leverkusen:Toulouse FC:1:0::UEFA Cup Gruppenspiel
20071020:BayArena:Bayer 04 Leverkusen:Borussia Dortmund:2:2::Bundesliga
20070929:BayArena:Bayer 04 Leverkusen:FC Bayern München:0:1::Bundesliga
20070915:BayArena:Bayer 04 Leverkusen:VfL Bochum:2:0::Bundesliga
20070825:BayArena:Bayer 04 Leverkusen:Karlsruher SC:3:0::Bundesliga
20070811:BayArena:Bayer 04 Leverkusen:Energie Cottbus:0:0::Bundesliga
20070519:BayArena:Bayer 04 Leverkusen:Borussia Dortmund:2:1::Bundesliga
20070506:BayArena:Bayer 04 Leverkusen:Arminia Bielefeld:1:2::Bundesliga
20070421:BayArena:Bayer 04 Leverkusen:1. FC Nürnberg:2:0::Bundesliga
20070408:BayArena:Bayer 04 Leverkusen:VfL Bochum:1:4::Bundesliga
20070318:BayArena:Bayer 04 Leverkusen:Borussia Mönchengladbach:1:0::Bundesliga
20070314:BayArena:Bayer 04 Leverkusen:RC Lens:3:0::UEFA Cup Achtelfinale
20070303:BayArena:Bayer 04 Leverkusen:VfB Stuttgart:3:1::Bundesliga
20070217:BayArena:Bayer 04 Leverkusen:Hannover 96:0:1::Bundesliga
20070214:BayArena:Bayer 04 Leverkusen:Blackburn Rovers:3:2::UEFA Cup Sechzehntelfinale
20070210:BayArena:Bayer 04 Leverkusen:Eintracht Frankfurt:2:2::Bundesliga
20070131:BayArena:Bayer 04 Leverkusen:Werder Bremen:0:2::Bundesliga
20061208:BayArena:Bayer 04 Leverkusen:Hertha BSC:2:1::Bundesliga
20061126:BayArena:Bayer 04 Leverkusen:Energie Cottbus:3:1::Bundesliga
20061111:BayArena:Bayer 04 Leverkusen:FC Bayern München:2:3::Bundesliga
20061104:BayArena:Bayer 04 Leverkusen:1. FSV Mainz 05:1:1::Bundesliga
20061022:BayArena:Bayer 04 Leverkusen:Hamburger SV:1:2::Bundesliga
20061001:BayArena:Bayer 04 Leverkusen:FC Schalke 04:3:1::Bundesliga
20060928:BayArena:Bayer 04 Leverkusen:FC Sion:3:1::UEFA Cup 1. Runde
20060826:BayArena:Bayer 04 Leverkusen:VfL Wolfsburg:1:1::Bundesliga
20060812:BayArena:Bayer 04 Leverkusen:Alemannia Aachen:3:0::Bundesliga
20060617:RheinEnergieStadion:Tschechien:Ghana:0:2::2006 Fußball-WM Gruppenspiel
20060506:BayArena:Bayer 04 Leverkusen:1. FC Nürnberg:2:2::Bundesliga
20060415:BayArena:Bayer 04 Leverkusen:Borussia Mönchengladbach:2:1::Bundesliga
20060401:BayArena:Bayer 04 Leverkusen:1. FC Kaiserslautern:5:1::Bundesliga
20060318:BayArena:Bayer 04 Leverkusen:1. FSV Mainz 05:1:2::Bundesliga
20060304:BayArena:Bayer 04 Leverkusen:Werder Bremen:1:1::Bundesliga
20060218:BayArena:Bayer 04 Leverkusen:MSV Duisburg:3:2::Bundesliga
20060208:BayArena:Bayer 04 Leverkusen:VfL Wolfsburg:4:0::Bundesliga
20060128:BayArena:Bayer 04 Leverkusen:Eintracht Frankfurt:2:1::Bundesliga
20051217:BayArena:Bayer 04 Leverkusen:Hannover 96:0:0::Bundesliga
20051204:BayArena:Bayer 04 Leverkusen:Hertha BSC:1:2::Bundesliga
20051126:BayArena:Bayer 04 Leverkusen:Hamburger SV:0:1::Bundesliga
20051105:BayArena:Bayer 04 Leverkusen:Borussia Dortmund:2:1::Bundesliga
20051023:BayArena:Bayer 04 Leverkusen:VfB Stuttgart:1:1::Bundesliga
20051001:BayArena:Bayer 04 Leverkusen:Arminia Bielefeld:1:1::Bundesliga
20050921:BayArena:Bayer 04 Leverkusen:1. FC Köln:2:1::Bundesliga
20050813:BayArena:Bayer 04 Leverkusen:FC Bayern München:2:5::Bundesliga
20050622:RheinEnergieStadion:Japan:Brasilien:2:2::Confederations Cup Gruppenspiel
20050521:BayArena:Bayer 04 Leverkusen:Borussia Mönchengladbach:5:1::Bundesliga
20050507:BayArena:Bayer 04 Leverkusen:FC Hansa Rostock:3:0::Bundesliga
20050424:BayArena:Bayer 04 Leverkusen:Werder Bremen:2:1::Bundesliga
20050409:BayArena:Bayer 04 Leverkusen:Borussia Dortmund:0:1::Bundesliga
20050312:BayArena:Bayer 04 Leverkusen:Hertha BSC:3:3::Bundesliga
20050309:BayArena:Bayer 04 Leverkusen:Liverpool FC:1:3::UEFA Champions League Achtelfinale
20050227:BayArena:Bayer 04 Leverkusen:VfB Stuttgart:1:1::Bundesliga
20050213:BayArena:Bayer 04 Leverkusen:1. FSV Mainz 05:2:0::Bundesliga
20050129:BayArena:Bayer 04 Leverkusen:VfL Bochum:4:0::Bundesliga
20041208:BayArena:Bayer 04 Leverkusen:FC Dynamo Kyiv:3:0::UEFA Champions League Gruppenspiel
20041204:BayArena:Bayer 04 Leverkusen:VfL Wolfsburg:2:1::Bundesliga
20041120:BayArena:Bayer 04 Leverkusen:FC Schalke 04:0:3::Bundesliga
20041106:BayArena:Bayer 04 Leverkusen:SC Freiburg:4:1::Bundesliga
20041027:BayArena:Bayer 04 Leverkusen:Arminia Bielefeld:3:2::Bundesliga
20041019:BayArena:Bayer 04 Leverkusen:AS Roma:3:1::UEFA Champions League Gruppenspiel
20041002:BayArena:Bayer 04 Leverkusen:Hamburger SV:3:0::Bundesliga
20040918:BayArena:Bayer 04 Leverkusen:1. FC Nürnberg:2:2::Bundesliga
20040828:BayArena:Bayer 04 Leverkusen:FC Bayern München:4:1::Bundesliga
20040811:BayArena:Bayer 04 Leverkusen:FC Baník Ostrava:5:0::UEFA Champions League Qualifikation
20030830:BayArena:Bayer 04 Leverkusen II:VfB Stuttgart:0:4::DFB-Pokal
20030504:BayArena:Bayer 04 Leverkusen:Arminia Bielefeld:3:1::Bundesliga
20020518:BayArena:Deutschland:Österreich:6:2::Testspiel
